year,department_name,state,lat,lon,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k
1994,Oakland, Calif.,37.8044557,-122.2713563,379695,140,323,3877,3990,8330,12,2193.866129,36.87169965,85.06827849,1021.082711,1050.84344
1994,Oklahoma City,,35.4729886,-97.5170536,461271,65,546,1748,4112,6471,12,1402.862959,14.09149936,118.3685946,378.9529366,891.4499286
1994,Omaha, Neb.,41.2587317,-95.9378732,344975,33,217,918,2762,3930,12,1139.212986,9.565910573,62.90310892,266.1062396,800.6377274
1994,Orlando, Fla.,28.5421175,-81.3790462,180288,17,144,1095,2853,4109,12,2279.131168,9.429357472,79.87220447,607.3615548,1582.468051
1994,Philadelphia,,39.952335,-75.163789,1560576,404,721,12706,6807,20638,12,1322.460425,25.8878773,46.20088993,814.1865568,436.1851009
1994,Phoenix,,33.4467681,-112.0756724,1076108,231,438,3451,7507,11627,12,1080.46776,21.46624688,40.70223435,320.6927186,697.6065599
1994,Pittsburgh,,40.4416941,-79.9900861,368594,64,261,2469,1311,4105,12,1113.691487,17.36327775,70.80961709,669.8426996,355.6758927
1994,Portland, Ore.,45.5202471,-122.6741949,463072,50,400,2344,6014,8808,12,1902.080022,10.79745698,86.37965586,506.1847834,1298.718126
1994,Raleigh, N.C.,35.7804015,-78.6390779,228090,30,89,825,1226,2170,12,951.3788417,13.15270288,39.01968521,361.6993292,537.5071244
1994,Sacramento, Calif.,38.5815719,-121.4943996,389458,62,174,2292,2170,4698,12,1206.291821,15.91956,44.67747485,588.510186,557.1846001
1994,Salt Lake City,,40.7670126,-111.8904308,174827,20,158,502,640,1320,12,755.0321175,11.43988057,90.37505648,287.1410022,366.0761782
1994,San Antonio,,29.4246002,-98.4951405,999900,194,565,2781,2931,6471,12,647.1647165,19.40194019,56.50565057,278.1278128,293.1293129
1994,San Diego,,32.7174209,-117.1627714,1168785,113,403,3845,8238,12599,12,1077.957024,9.66815967,34.48025086,328.9741056,704.8345076
1994,San Francisco,,37.7792768,-122.4192704,741568,91,292,6624,3830,10837,12,1461.36295,12.27129542,39.37602486,893.2424269,516.4732027
1994,San Jose,,37.3438502,-121.8831349,815235,33,375,1109,4398,5915,12,725.5576613,4.047912565,45.99900642,136.034395,539.4763473
1994,Seattle,,47.6038321,-122.3300624,540268,69,318,2536,3615,6538,12,1210.140153,12.77143936,58.85967705,469.3966698,669.1123665
1994,St. Louis, Mo.,38.6272733,-90.1978889,390437,248,304,6025,8067,14644,12,3750.669122,63.51857022,77.86147317,1543.142684,2066.146395
1994,Tampa, Fla.,27.9477595,-82.458444,294663,62,298,3378,6524,10262,12,3482.622521,21.0409858,101.1324802,1146.394356,2214.0547
1994,Tucson, Ariz.,32.2217422,-110.9264759,441402,37,289,1012,3544,4882,12,1106.021269,8.382381593,65.47319677,229.2694641,802.8962261
1994,Tulsa, Okla.,36.1556805,-95.9929113,381640,42,296,1071,3230,4639,12,1215.543444,11.00513573,77.56000419,280.6309611,846.347343
1994,Virginia Beach, Va.,36.7953025,-76.05092502,427471,33,145,609,371,1158,12,270.8955695,7.719821929,33.92042969,142.4658047,86.78951321
1994,Washington, D.C.,38.8949549,-77.0366456,570000,399,249,6311,8218,15177,12,2662.631579,70,43.68421053,1107.192982,1441.754386
1994,Wichita, Kan.,37.6922361,-97.3375448,316629,42,224,1060,1024,2350,12,742.1935451,13.2647357,70.74525707,334.7766629,323.4068895
1995,Albuquerque, N.M.,35.0841034,-106.6509851,419714,53,296,1623,2763,4735,12,1128.149168,12.62764644,70.52421411,386.6918902,658.3054175
1995,Arlington, Texas,32.7355816,-97.1071186,292324,9,154,521,1892,2576,12,881.2139954,3.078775605,52.68127147,178.2268989,647.2270494
1995,Atlanta,,33.7490987,-84.3901849,404337,184,441,5260,8859,14744,12,3646.463223,45.50659475,109.0674363,1300.895045,2190.994146
1995,Austin, Texas,30.2711286,-97.7436995,523691,46,308,1336,2360,4050,12,773.3568077,8.783805717,58.81330785,255.1122704,450.6474238
1995,Baltimore,,39.2908608,-76.6108073,712209,322,683,11353,9134,21492,12,3017.653526,45.21144776,95.89881622,1594.054554,1282.488708
1995,Boston,,42.3604823,-71.0595678,550715,96,379,3597,5497,9569,12,1737.559355,17.43188401,68.8196254,653.1509038,998.1569414
1995,Buffalo, N.Y.,42.8864468,-78.8783689,312395,62,261,2836,3174,6333,12,2027.241153,19.84666848,83.54807215,907.8250292,1016.021383
1995,Chicago,,41.8755546,-87.6244212,2749811,824,2896,30086,39205,73011,12,2655.127934,29.96569582,105.316329,1094.111559,1425.73435
1995,Cincinnati,,39.1014537,-84.5124602,359749,50,408,2155,2027,4640,12,1289.788158,13.89857929,113.412407,599.0287673,563.4484043
1995,Cleveland,,41.5051613,-81.6934446,495074,129,689,4224,3108,8150,12,1646.218545,26.05671071,139.1711138,853.2057834,627.7849372
1995,Columbus, Ohio,39.9622601,-83.0007065,638729,77,636,3329,2582,6624,12,1037.059535,12.05519086,99.57274525,521.1913034,404.240296
1995,Dallas,,32.7761963,-96.7968994,1042088,276,852,5899,8942,15969,12,1532.404173,26.48528723,81.75893015,566.075034,858.0849218
1995,Denver,,39.7391536,-104.9847034,505843,81,320,1413,2543,4357,12,861.3344457,16.01287356,63.26073505,279.3356832,502.7251539
1995,Detroit,,42.3486635,-83.0567375,997297,475,1104,10076,12356,24011,12,2407.607764,47.62874049,110.69922,1010.330924,1238.948879
1995,El Paso, Texas,31.8111305,-106.5013493,590215,37,242,1076,3593,4948,12,838.3385715,6.26890201,41.00200774,182.3064477,608.7612141
1995,Fort Worth, Texas,32.753177,-97.3327459,460321,108,332,1965,2939,5344,12,1160.929004,23.46188855,72.12358333,426.8760278,638.4675042
1995,Fresno, Calif.,36.7394421,-119.7848307,388495,71,212,2166,3210,5659,12,1456.646804,18.27565348,54.56955688,557.536133,826.2654603
1995,Houston,,29.7589382,-95.3676974,1734335,316,837,9222,11885,22260,12,1283.489061,18.22024003,48.2605725,531.7311823,685.2770658
1995,Indianapolis,,39.7683331,-86.1583502,373973,82,381,2086,3158,5707,10,1526.045998,21.92671663,101.8790127,557.7942793,844.4459894
1995,Jacksonville, Fla.,30.3321838,-81.655651,679148,86,625,2920,5965,9596,12,1412.94681,12.66292472,92.02706921,429.9504674,878.3063485
1995,Kansas City, Mo.,39.0844687,-94.5630298,445549,107,470,3346,5811,9734,12,2184.720424,24.01531594,105.4878364,750.983618,1304.233653
1995,Las Vegas,,36.1662859,-115.149225,793432,118,571,3712,5122,9523,12,1200.228879,14.87209994,71.96583954,467.8409744,645.5499652
1995,Long Beach, Calif.,33.7774658,-118.1884871,436034,80,171,2774,2624,5649,12,1295.541173,18.34719311,39.21712527,636.188921,601.787934
1995,Los Angeles,,34.053717,-118.2427266,3466211,849,1590,29134,38945,70518,12,2034.440488,24.49360411,45.87141406,840.5143253,1123.561145
1995,Louisville, Ky.,38.2542376,-85.759407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,Memphis, Tenn.,35.1490215,-90.0516285,623902,181,785,5779,4294,11039,12,1769.348391,29.01096647,125.8210424,926.2672663,688.249116
1995,Mesa, Ariz.,33.436188,-111.5860661,324654,17,128,507,1986,2638,12,812.5573688,5.236343923,39.42658954,156.166257,611.7281783
1995,Miami,,25.7742658,-80.1936589,378720,110,198,5676,6943,12927,12,3413.33967,29.0452049,52.28136882,1498.732573,1833.280524
1995,Milwaukee,,43.0349931,-87.922497,622467,138,370,3650,2579,6737,12,1082.306371,22.16984997,59.44090209,586.3764665,414.3191527
1995,Minneapolis,,44.9772995,-93.2654692,357709,96,578,3550,2852,7076,12,1978.144246,26.83745726,161.5838573,992.426805,797.2961262
1995,New Orleans,,29.9499323,-90.0701156,487179,363,487,5349,4677,10876,12,2232.444338,74.51060083,99.96325786,1097.95373,960.0167495
1995,New York City,,40.7305991,-73.9865812,7319546,1177,2317,59278,51251,114023,12,1557.787874,16.0802323,31.65496876,809.8589721,700.1937005
1995,Newark, N.J.,40.735657,-74.1723667,260232,102,216,5480,4573,10371,12,3985.290049,39.19579452,83.00285899,2105.813274,1757.278121
1995,Oakland, Calif.,37.8044557,-122.2713563,368771,138,325,3880,3980,8323,0,2256.956214,37.42159769,88.13057426,1052.143471,1079.260571
1995,Oklahoma City,,35.4729886,-97.5170536,466232,227,473,1603,3724,6027,12,1292.704061,48.68820673,101.4516378,343.820244,798.743973
1995,Omaha, Neb.,41.2587317,-95.9378732,348089,27,80,808,2670,3585,12,1029.909018,7.756636952,22.98262801,232.1245429,767.0452097
1995,Orlando, Fla.,28.5421175,-81.3790462,179649,19,141,1048,2564,3772,12,2099.649873,10.5761791,78.48638178,583.3597738,1427.227538
1995,Philadelphia,,39.952335,-75.163789,1529848,432,773,13612,7043,21860,12,1428.900126,28.23809947,50.52789558,889.7615972,460.3725337
1995,Phoenix,,33.4467681,-112.0756724,1085706,214,411,3693,7272,11590,12,1067.508147,19.71067674,37.85555206,340.1473327,669.7945853
1995,Pittsburgh,,40.4416941,-79.9900861,354780,58,243,2077,1096,3474,12,979.1983765,16.34815942,68.49315068,585.4332262,308.9238401
1995,Portland, Ore.,45.5202471,-122.6741949,458623,43,426,2298,6066,8833,12,1925.982779,9.375892618,92.88675012,501.065145,1322.654991
1995,Raleigh, N.C.,35.7804015,-78.6390779,240891,18,104,648,1269,2039,12,846.4409214,7.472259238,43.17305337,269.0013326,526.7942762
1995,Sacramento, Calif.,38.5815719,-121.4943996,375845,57,158,2129,1936,4280,12,1138.767311,15.16582634,42.03860634,566.4569171,515.1059612
1995,Salt Lake City,,40.7670126,-111.8904308,175765,27,148,564,636,1375,12,782.294541,15.36142008,84.20333969,320.8829972,361.8467841
1995,San Antonio,,29.4246002,-98.4951405,999900,142,658,2345,2033,5178,12,517.8517852,14.20142014,65.80658066,234.5234523,203.320332
1995,San Diego,,32.7174209,-117.1627714,1157771,91,346,3244,7396,11077,12,956.752242,7.85993085,29.8850118,280.1935789,638.8137205
1995,San Francisco,,37.7792768,-122.4192704,738371,99,304,6469,4031,10903,12,1476.628958,13.40789386,41.17171449,876.1178324,545.9315168
1995,San Jose,,37.3438502,-121.8831349,822845,38,387,1209,5015,6649,12,808.0501188,4.618123705,47.03194405,146.9292516,609.4707995
1995,Seattle,,47.6038321,-122.3300624,529526,41,260,2213,2390,4904,12,926.1112769,7.742773726,49.10051631,417.9209331,451.3470538
1995,St. Louis, Mo.,38.6272733,-90.1978889,371425,204,273,5136,6839,12452,12,3352.493774,54.92360503,73.50070674,1382.782527,1841.286935
1995,Tampa, Fla.,27.9477595,-82.458444,289882,47,277,2626,5785,8735,12,3013.295065,16.21349377,95.55612284,905.8858432,1995.639605
1995,Tucson, Ariz.,32.2217422,-110.9264759,449981,65,292,1192,3878,5427,12,1206.050922,14.44505435,64.89162876,264.9000736,861.8141655
1995,Tulsa, Okla.,36.1556805,-95.9929113,377152,30,255,947,3127,4359,12,1155.767436,7.954352622,67.61199728,251.0923978,829.1086883
1995,Virginia Beach, Va.,36.7953025,-76.05092502,435959,16,99,479,374,968,12,222.0392285,3.670069892,22.70855746,109.8727174,85.78788372
1995,Washington, D.C.,38.8949549,-77.0366456,554000,361,292,6864,7228,14745,12,2661.552347,65.16245487,52.70758123,1238.98917,1304.693141
1995,Wichita, Kan.,37.6922361,-97.3375448,311675,41,203,895,1046,2185,12,701.050774,13.15472848,65.13194834,287.1580974,335.6059998
1996,Albuquerque, N.M.,35.0841034,-106.6509851,426736,70,375,1998,3824,6267,12,1468.589479,16.40358442,87.87634509,468.2051667,896.104383
1996,Arlington, Texas,32.7355816,-97.1071186,298632,17,156,618,1687,2478,12,829.7838142,5.692625037,52.23820622,206.9436631,564.9093198
1996,Atlanta,,33.7490987,-84.3901849,413123,196,392,4805,8306,13699,12,3315.96159,47.44349746,94.88699491,1163.091864,2010.539234
1996,Austin, Texas,30.2711286,-97.7436995,537484,40,270,1376,2135,3821,12,710.9048827,7.442081997,50.23405348,256.0076207,397.2211266
1996,Baltimore,,39.2908608,-76.6108073,716446,330,641,10393,8145,19509,12,2723.024485,46.06069404,89.46940872,1450.632706,1136.861676
1996,Boston,,42.3604823,-71.0595678,552519,59,414,3470,5211,9154,12,1656.775604,10.67836581,74.92954993,628.0327011,943.1349872
1996,Buffalo, N.Y.,42.8864468,-78.8783689,313238,56,269,2623,1576,4524,12,1444.269214,17.87777984,85.87719242,837.3824376,503.1318039
1996,Chicago,,41.8755546,-87.6244212,2754118,789,2752,26860,37097,67498,12,2450.802762,28.64801,99.92309698,975.2668549,1346.9648
1996,Cincinnati,,39.1014537,-84.5124602,360457,32,315,1774,1800,3921,12,1087.785783,8.877619244,87.38906444,492.1530169,499.3660825
1996,Cleveland,,41.5051613,-81.6934446,496049,103,643,4062,2823,7631,12,1538.35609,20.76407774,129.6242911,818.8707164,569.0970045
1996,Columbus, Ohio,39.9622601,-83.0007065,640297,89,571,3318,2238,6216,12,970.7994884,13.89979962,89.17736613,518.1970242,349.5252984
1996,Dallas,,32.7761963,-96.7968994,1060585,217,740,6122,9201,16280,12,1535.001909,20.46040629,69.77281406,577.228605,867.540084
1996,Denver,,39.7391536,-104.9847034,516224,64,358,1327,2083,3832,12,742.3134143,12.39771882,69.34973965,257.0589512,403.5070047
1996,Detroit,,42.3486635,-83.0567375,1002299,428,1119,9504,12188,23239,12,2318.569608,42.7018285,111.643332,948.2200421,1216.004406
1996,El Paso, Texas,31.8111305,-106.5013493,602951,30,245,1195,3668,5138,12,852.1422139,4.975528691,40.63348431,198.1918929,608.341308
1996,Fort Worth, Texas,32.753177,-97.3327459,470254,68,319,1692,2905,4984,12,1059.85276,14.46027041,67.83568029,359.8055519,617.7512578
1996,Fresno, Calif.,36.7394421,-119.7848307,392049,69,216,2087,3089,5461,12,1392.938128,17.59984084,55.09515392,532.3314178,787.9117151
1996,Houston,,29.7589382,-95.3676974,1772143,261,1002,8276,12917,22456,12,1267.166363,14.7279311,56.54171249,467.0052022,728.8915172
1996,Indianapolis,,39.7683331,-86.1583502,376531,114,424,2600,4280,7418,12,1970.090112,30.27639159,112.6069301,690.5141941,1136.692596
1996,Jacksonville, Fla.,30.3321838,-81.655651,690367,85,681,2792,6207,9765,12,1414.46506,12.31229187,98.64318544,404.4225752,899.0870073
1996,Kansas City, Mo.,39.0844687,-94.5630298,448474,104,412,2881,5488,8885,12,1981.162788,23.18975013,91.86708706,642.4006743,1223.705276
1996,Las Vegas,,36.1662859,-115.149225,831303,161,475,3650,4123,8409,12,1011.544527,19.36718621,57.13921398,439.0697495,495.9683774
1996,Long Beach, Calif.,33.7774658,-118.1884871,440023,95,158,2431,2385,5069,12,1151.985237,21.58978053,35.90721394,552.4711208,542.0171218
1996,Los Angeles,,34.053717,-118.2427266,3498139,711,1463,25189,35477,62840,12,1796.383734,20.32509286,41.82223748,720.068585,1014.167819
1996,Louisville, Ky.,38.2542376,-85.759407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,Memphis, Tenn.,35.1490215,-90.0516285,631626,161,789,5970,5615,12535,12,1984.560484,25.48976768,124.9156938,945.1795841,888.975438
1996,Mesa, Ariz.,33.436188,-111.5860661,340818,18,110,506,1825,2459,12,721.4994513,5.281411193,32.27529062,148.4663369,535.4764126
1996,Miami,,25.7742658,-80.1936589,384976,124,201,5139,6526,11990,12,3114.479864,32.20980009,52.21104692,1334.888409,1695.170608
1996,Milwaukee,,43.0349931,-87.922497,627139,130,281,3353,2210,5974,12,952.5798906,20.72905688,44.80665371,534.6502131,352.3939669
1996,Minneapolis,,44.9772995,-93.2654692,361595,83,516,3242,2967,6808,12,1882.769397,22.95385722,142.7010882,896.5831939,820.5312573
1996,New Orleans,,29.9499323,-90.0701156,488300,351,390,5700,4580,11021,12,2257.014131,71.88203973,79.86893303,1167.315175,937.9479828
1996,New York City,,40.7305991,-73.9865812,7339594,983,2332,49672,45673,98660,12,1344.216042,13.39311139,31.77287463,676.7676795,622.2823769
1996,Newark, N.J.,40.735657,-74.1723667,261909,92,179,4219,4271,8761,12,3345.054962,35.12670431,68.34434861,1610.864842,1630.719067
1996,Oakland, Calif.,37.8044557,-122.2713563,372145,93,322,3622,4131,8168,12,2194.843408,24.99025917,86.52541348,973.2765454,1110.05119
1996,Oklahoma City,,35.4729886,-97.5170536,469632,67,477,1478,3286,5308,12,1130.246661,14.26648951,101.568888,314.7144999,699.6967839
1996,Omaha, Neb.,41.2587317,-95.9378732,350607,27,207,782,3726,4742,12,1352.511501,7.700930101,59.04046411,223.0417533,1062.728354
1996,Orlando, Fla.,28.5421175,-81.3790462,182616,13,165,1080,2744,4002,12,2191.483769,7.118762869,90.35352872,591.4049152,1502.606562
1996,Philadelphia,,39.952335,-75.163789,1528403,420,644,13188,5938,20190,12,1320.986677,27.47966341,42.1354839,862.8614312,388.5100984
1996,Phoenix,,33.4467681,-112.0756724,1139793,186,460,3757,6126,10529,12,923.7642274,16.31875262,40.35820539,329.6212558,537.4660136
1996,Pittsburgh,,40.4416941,-79.9900861,354308,47,206,1565,1032,2850,12,804.3848855,13.2652946,58.141504,441.7060862,291.2720006
1996,Portland, Ore.,45.5202471,-122.6741949,467906,51,402,2057,5325,7835,12,1674.481627,10.89962514,85.91469227,439.6182139,1138.049095
1996,Raleigh, N.C.,35.7804015,-78.6390779,245176,25,90,732,1262,2109,12,860.1983881,10.19675662,36.70832382,298.5610337,514.732274
1996,Sacramento, Calif.,38.5815719,-121.4943996,379283,43,154,1874,1636,3707,12,977.3704595,11.33718094,40.6029271,494.0901649,431.3401866
1996,Salt Lake City,,40.7670126,-111.8904308,180180,20,152,591,738,1501,12,833.0558331,11.1000111,84.36008436,328.005328,409.5904096
1996,San Antonio,,29.4246002,-98.4951405,1021477,117,637,2350,1637,4741,12,464.1318405,11.45400239,62.36067968,230.0590224,160.258136
1996,San Diego,,32.7174209,-117.1627714,1168364,79,368,2998,6703,10148,12,868.5649335,6.761591422,31.49703346,256.598115,573.7081937
1996,San Francisco,,37.7792768,-122.4192704,745127,82,298,5539,3967,9886,12,1326.753694,11.00483542,39.99318237,743.3632119,532.3924646
1996,San Jose,,37.3438502,-121.8831349,830374,40,341,1098,4596,6075,12,731.598051,4.817106509,41.06583299,132.2295737,553.4855378
1996,Seattle,,47.6038321,-122.3300624,539591,37,261,1963,2282,4543,12,841.9339833,6.857045429,48.36996911,363.7940588,422.91291
1996,St. Louis, Mo.,38.6272733,-90.1978889,374041,166,269,4086,5682,10203,12,2727.775832,44.38016153,71.91724971,1092.393615,1519.084806
1996,Tampa, Fla.,27.9477595,-82.458444,294670,43,264,2671,5711,8689,12,2948.7223,14.59259511,89.5917467,906.43771,1938.100248
1996,Tucson, Ariz.,32.2217422,-110.9264759,472385,46,282,1288,3583,5199,12,1100.585328,9.737819787,59.69706913,272.658954,758.4914847
1996,Tulsa, Okla.,36.1556805,-95.9929113,379798,31,304,868,3225,4428,12,1165.882917,8.162233608,80.04254893,228.542541,849.1355931
1996,Virginia Beach, Va.,36.7953025,-76.05092502,439851,20,127,455,473,1075,12,244.4009449,4.546994323,28.87341395,103.4441209,107.5364157
1996,Washington, D.C.,38.8949549,-77.0366456,543000,397,260,6444,6310,13411,12,2469.797422,73.11233886,47.88213628,1186.740331,1162.062615
1996,Wichita, Kan.,37.6922361,-97.3375448,312706,24,227,823,1298,2372,12,758.5399705,7.674940679,72.59214726,263.1865075,415.0863751
1997,Albuquerque, N.M.,35.0841034,-106.6509851,431027,49,270,1729,3629,5677,12,1317.086865,11.36819735,62.64108745,401.1349637,841.9426161
1997,Arlington, Texas,32.7355816,-97.1071186,303487,12,127,527,1754,2420,12,797.3982411,3.954040865,41.84693249,173.6482947,577.9489731
1997,Atlanta,,33.7490987,-84.3901849,420865,150,366,4751,7563,12830,12,3048.48348,35.64088247,86.96375322,1128.865551,1797.013294
1997,Austin, Texas,30.2711286,-97.7436995,546223,40,283,1284,1920,3527,12,645.7069732,7.323016424,51.8103412,235.0688272,351.5047883
1997,Baltimore,,39.2908608,-76.6108073,719587,312,480,8629,7995,17416,12,2420.277187,43.35820408,66.70492936,1199.160074,1111.05398
1997,Boston,,42.3604823,-71.0595678,555024,43,350,2728,4765,7886,12,1420.839459,7.747412724,63.06033613,491.510277,858.5214333
1997,Buffalo, N.Y.,42.8864468,-78.8783689,312411,46,230,2195,1542,4013,12,1284.525833,14.72419345,73.62096725,702.6001005,493.5805717
1997,Chicago,,41.8755546,-87.6244212,2765852,757,2545,25289,36519,65110,12,2354.066667,27.36950495,92.01504636,914.3294724,1320.352644
1997,Cincinnati,,39.1014537,-84.5124602,360875,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1997,Cleveland,,41.5051613,-81.6934446,496624,77,638,3837,2692,7244,12,1458.648797,15.50468765,128.467412,772.616708,542.059989
1997,Columbus, Ohio,39.9622601,-83.0007065,641338,84,696,3104,2103,5987,12,933.5171158,13.09761779,108.5231189,483.9881622,327.9082169
1997,Dallas,,32.7761963,-96.7968994,1077829,209,744,5626,8336,14915,12,1383.800213,19.39083101,69.02764724,521.9751927,773.4065422
1997,Denver,,39.7391536,-104.9847034,525793,69,356,1253,1857,3535,12,672.3178133,13.12303511,67.70725362,238.3067101,353.1808145
1997,Detroit,,42.3486635,-83.0567375,1021412,469,968,8208,12331,21976,12,2151.531409,45.91682886,94.77076831,803.5934569,1207.250355
1997,El Paso, Texas,31.8111305,-106.5013493,612754,24,225,1066,3534,4849,12,791.3453033,3.916743098,36.71946654,173.9686726,576.7404211
1997,Fort Worth, Texas,32.753177,-97.3327459,477900,74,265,1402,2572,4313,12,902.4900607,15.48441096,55.45093116,293.3668131,538.1879054
1997,Fresno, Calif.,36.7394421,-119.7848307,396843,60,192,1794,2736,4782,12,1205.010546,15.11932931,48.38185378,452.0679463,689.4414164
1997,Houston,,29.7589382,-95.3676974,1801370,254,790,8146,11967,21157,12,1174.494968,14.10037916,43.85550997,452.2113725,664.3277061
1997,Indianapolis,,39.7683331,-86.1583502,378014,118,383,2750,4601,7852,12,2077.171745,31.21577508,101.3189988,727.4862836,1217.150688
1997,Jacksonville, Fla.,30.3321838,-81.655651,702545,75,606,2369,6387,9437,12,1343.259151,10.67547275,86.25781978,337.2025991,909.123259
1997,Kansas City, Mo.,39.0844687,-94.5630298,452070,100,417,2711,5341,8569,12,1895.502909,22.12046807,92.24235185,599.6858894,1181.4542
1997,Las Vegas,,36.1662859,-115.149225,869696,146,593,3745,4568,9052,10,1040.82346,16.78747516,68.18474501,430.6102362,525.2410038
1997,Long Beach, Calif.,33.7774658,-118.1884871,445404,56,125,1849,2177,4207,12,944.5357473,12.57285521,28.06440894,415.1287371,488.7697461
1997,Los Angeles,,34.053717,-118.2427266,3541309,576,1413,20506,34043,56538,12,1596.528289,16.265172,39.90050007,579.0514186,961.3111988
1997,Louisville, Ky.,38.2542376,-85.759407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,Memphis, Tenn.,35.1490215,-90.0516285,637492,138,938,5240,5520,11836,12,1856.65075,21.64733048,147.1391014,821.9710992,865.8932191
1997,Mesa, Ariz.,33.436188,-111.5860661,350592,13,126,450,1965,2554,12,728.4821103,3.708013874,35.93921139,128.3543264,560.4805586
1997,Miami,,25.7742658,-80.1936589,391766,98,189,4517,6214,11018,12,2812.393112,25.01493238,48.24308388,1152.984179,1586.150917
1997,Milwaukee,,43.0349931,-87.922497,628507,122,307,3553,2636,6618,12,1052.971566,19.41108054,48.8459158,565.3079441,419.4066255
1997,Minneapolis,,44.9772995,-93.2654692,363932,58,536,3308,2831,6733,12,1850.070892,15.93704318,147.2802611,908.9610147,777.8925733
1997,New Orleans,,29.9499323,-90.0701156,488509,267,385,3972,3780,8404,12,1720.33678,54.65610664,78.81123992,813.0863505,773.7830828
1997,New York City,,40.7305991,-73.9865812,7320477,770,2157,44708,45218,92853,12,1268.400953,10.51844026,29.46529304,610.7252301,617.6919892
1997,Newark, N.J.,40.735657,-74.1723667,264270,57,170,3442,3558,7227,12,2734.703145,21.56885004,64.32814924,1302.455822,1346.350324
1997,Oakland, Calif.,37.8044557,-122.2713563,376696,99,306,3482,4342,8229,12,2184.520144,26.28113917,81.23261197,924.3527938,1152.653599
1997,Oklahoma City,,35.4729886,-97.5170536,472046,59,409,1397,3200,5065,12,1072.988649,12.4987819,86.64409824,295.9457341,677.9000352
1997,Omaha, Neb.,41.2587317,-95.9378732,351745,31,176,818,3848,4873,12,1385.378612,8.813202746,50.03624785,232.5548338,1093.974328
1997,Orlando, Fla.,28.5421175,-81.3790462,185837,14,174,1262,2790,4240,12,2281.569332,7.533483644,93.63043958,679.0897399,1501.315669
1997,Philadelphia,,39.952335,-75.163789,1524409,418,650,11938,6198,19204,12,1259.7669,27.42046262,42.63947536,783.1231645,406.5837974
1997,Phoenix,,33.4467681,-112.0756724,1172538,175,428,3725,6048,10376,12,884.9180155,14.92488943,36.50201529,317.6869321,515.8041786
1997,Pittsburgh,,40.4416941,-79.9900861,353248,50,175,1543,1010,2778,12,786.4163421,14.15436181,49.54026633,436.8036054,285.9181085
1997,Portland, Ore.,45.5202471,-122.6741949,473696,46,356,1948,5250,7600,12,1604.404513,9.710869418,75.15368506,411.2342093,1108.305749
1997,Raleigh, N.C.,35.7804015,-78.6390779,248591,23,102,727,1404,2256,12,907.5147531,9.25214509,41.03125214,292.4482383,564.7831177
1997,Sacramento, Calif.,38.5815719,-121.4943996,383921,41,161,1851,1664,3717,12,968.1679304,10.67928037,41.93571073,482.1304383,433.422501
1997,Salt Lake City,,40.7670126,-111.8904308,185553,21,141,620,685,1467,12,790.609691,11.31752114,75.98907051,334.1363384,369.166761
1997,San Antonio,,29.4246002,-98.4951405,1038086,95,618,2036,1421,4170,12,401.7008225,9.151457586,59.53263988,196.1301857,136.8865393
1997,San Diego,,32.7174209,-117.1627714,1182653,67,384,2604,6734,9789,12,827.7153146,5.665228939,32.46937183,220.1829277,569.3977862
1997,San Francisco,,37.7792768,-122.4192704,754239,59,233,4606,3651,8549,12,1133.460349,7.822454156,30.89206472,610.68176,484.0640699
1997,San Jose,,37.3438502,-121.8831349,840529,43,375,908,4865,6191,12,736.5599521,5.115825867,44.61476047,108.0272067,578.8021591
1997,Seattle,,47.6038321,-122.3300624,547209,49,218,2081,2654,5002,12,914.0931527,8.954531084,39.83852605,380.2934528,485.0066428
1997,St. Louis, Mo.,38.6272733,-90.1978889,377221,153,225,3572,5641,9591,12,2542.541375,40.55977796,59.64673229,946.9250121,1495.409853
1997,Tampa, Fla.,27.9477595,-82.458444,299867,35,265,2539,5149,7988,12,2663.847639,11.67184118,88.37251181,846.7087075,1717.094579
1997,Tucson, Ariz.,32.2217422,-110.9264759,485933,50,291,1446,3329,5116,12,1052.820039,10.28948435,59.88479893,297.5718875,685.0738682
1997,Tulsa, Okla.,36.1556805,-95.9929113,381639,40,278,917,3361,4596,12,1204.279437,10.48110911,72.84370832,240.2794264,880.675193
1997,Virginia Beach, Va.,36.7953025,-76.05092502,443844,19,102,515,428,1064,12,239.7238669,4.280783338,22.9810474,116.0317589,96.4302773
1997,Washington, D.C.,38.8949549,-77.0366456,529000,301,218,4499,5688,10706,12,2023.818526,56.89981096,41.20982987,850.4725898,1075.236295
1997,Wichita, Kan.,37.6922361,-97.3375448,315690,32,228,890,1481,2631,12,833.4125249,10.13652634,72.22275017,281.9221388,469.1311096
1998,Albuquerque, N.M.,35.0841034,-106.6509851,422417,37,219,1693,3614,5563,12,1316.945104,8.759117176,51.84450436,400.788794,855.5526885
1998,Arlington, Texas,32.7355816,-97.1071186,305948,13,138,506,1202,1859,12,607.6195955,4.24908808,45.10570424,165.3875822,392.877221
